,text,label,span
37856cae-beb9-4df5-b36f-d3f493b42a8b,"Maske (richtig!) aufsetzen stört nur, wenn man sich aus irgendeinem Grund dagegen wehren zu müssen meint.",web1,"[0, 5]"
77e99947-c534-41f9-9000-0c7a0e8f8d5d,Die Maske ist leicht (58 Gramm – einschließlich der Bänderung).,web1,"[4, 9]"
ebc0dd72-c92f-4a7b-b29d-282bdd2a8b26,Die Maske entspricht einem hohen Hygienestandard und blockt über 98 % der Bakterien und Viren.,web1,"[4, 9]"
7cfcc898-4976-4f58-9c1d-3c89893e7e8a,"„Auch mit Masken und ohne Lieder, es war einfach viel adventliche Stimmung spürbar!“, erzählt Regina Tischberger, die für die Vorbereitung verantwortlich war.",web1,"[10, 15]"
6ba89c72-1196-4305-ac55-b07a07687dc4,Und irgendwo muss einfach eine „Scream“-Maske hängen – die Filmreihe sowie ihre lustigen „Scary-Movie“-Verballhornungen (wozu Eminem das Titellied beigesteuert hat: https://www.youtube.com/watch?v=1G4LCrvL6PY) waren damals Jugend-Kult und die Maske das Symbol dafür.,web1,"[40, 45]"
c218f453-2a3b-4976-95dc-3ea51d6ea992,"Das Friedfertige ist nur eine Maske, ein Gesicht, keine Haltung.",web1,"[30, 35]"
1d4b877f-f4dc-4434-9137-66ed1beff259,"Ins Gesicht fassen, um die Maske zurechtzurücken, ist tabu, damit werden leicht Keime übertragen.",web1,"[27, 32]"
ca232849-396e-4ca0-a667-4255a3267e72,"… in der Konsequenz heißt das, dass eine Sterilisation sowieso nicht notwendig ist… wenn man nicht infiziert ist, muss man nicht sterilisieren, weil man ja gesund ist, wenn man infiziert ist, dann hat man das Virus eh schon, und die Maske wird bereits mit dem ersten Atemzug wieder infiziert……",web1,"[233, 238]"
aa38e3cf-6196-4ef8-ad51-c929a3d4771f,"Ebenfalls wird bestimmt, dass in den Zwischen- und Abschlussprüfungen auf das Tragen der Maske verzichtet werden kann, sofern der Mindestabstand von 1,5 Metern eingehalten wird.",web1,"[89, 94]"
68b9e0f5-9a34-435d-89aa-7a44467ebadb,"„Bei Euch sehe ich sogar in den Augen, wenn Ihr hinter der Maske lächelt, das tut so gut, von solchen Augen statt von Blicken voller Skepsis und Angst begrüßt zu werden“, sagte beispielsweise ein Klient beim Betreten der Beratungsstelle.",web1,"[59, 64]"
d33877ec-e531-4269-80ee-2d0834bb860e,Dir selbst ist es freigestellt an den Aufnahmen mit einer Maske teilzunehmen.,web1,"[58, 63]"
61690f4e-e8d5-4f30-85df-b502bf1c106a,"So wurde der deutsche Rapper Cro zu Anfang seiner Karriere durch seine charakteristische Panda Maske berühmt, mit der er seine Identität zu verbergen versuchte.",web1,"[95, 100]"
2eb85e4d-4be8-44ed-a5cd-28c26831bf40,Entdecke die Glow Maske von L'Oréal Paris.,web1,"[18, 23]"
1f0dfdd8-5450-479d-8ee4-ab382745e699,"Haben Sie keine Schutzbekleidung oder Masken vor anderen, geläufigeren (z. B. Grippe-) Vieren?",web1,"[38, 43]"
32b09ae2-9328-4a28-a701-179eed29435b,"Wir, die Anti-Atom-Ini-Karlsruhe, werden janusköpfige Masken tragen, die darauf hinweisen sollen, dass zwar die Gefahr eines Supergaus durch KKP 1 und KKP 2 endgültig der Vergangenheit angehört, aber 62 Castoren mit hochradioaktiven Atommüll in einem unsicheren Zwischenlager noch lange Zeit vor Ort verbleiben werden.",web1,"[54, 59]"
db5d78d1-b65f-4284-b8c2-822e8c6c9d71,"Zusätzlich kann bei leichten Erkältungssymptomen das freiwillige Tragen einer Maske davor schützen, dass ggfs. das SARS-CoV-2-Virus weitergegeben wird.",web1,"[78, 83]"
25b0bb54-e8f8-4207-8f19-a230c19603c1,Kommt mit Masken!,web1,"[10, 15]"
a4cb851d-1dcd-428b-b7f9-31a63c2dd9d0,"Hände desinfizieren, Maske auf und in Abstand zu den anderen Läufern ging es auf dem weitläufigen Gelände Richtung Beutelabgabe.",web1,"[21, 26]"
8d44d34f-123e-4f50-a706-d01c4f811eb8,Das Personal auf dem Schiff trägt die Maske immer.,web1,"[38, 43]"
857c544e-d815-4137-82bd-eb43d7120ab3,"Da von dieser Maske sowohl Mund als auch Nase bedeckt werden und die Maske somit als „Alltagsmaske“ gilt, kannst Du Dich damit auch zum Einkaufen und in den öffentlichen Nahverkehr wagen.",web1,"[14, 19]"
db2e4ead-323a-4e9e-933b-67135d16354b,Die Generaldirektorin für Gesundheit Graça Freitas hält auch das Tragen von Masken im Freien für eine Option.,web1,"[76, 81]"
1ceb7251-00e4-4a20-ba18-7573bdb19dc0,In dem Artikel „Der Corona-Katechismus: „Halt’s Maul und setz die Maske auf!“ geht es um die teilweise sehr unlogischen und willkürlichen Corona-Regelungen und die zunehmende Gereiztheit und Aggressivität der Menschen.,web1,"[66, 71]"
9bcc956b-fecb-4773-987f-d7f730cd3264,wiederverwendbare Masken,web1,"[18, 23]"
95129235-c98c-4daf-99a7-d1faef8ad1f2,"Dieser soll laut EU-Katastrophenschutzkommissar Janez Lenarcic Equipment für die Intensivbetreuung wie Beatmungsgeräte, persönliche Schutzausrüstung wie Masken, Impfungen und Therapeutika sowie Laborgeräte umfassen.",web1,"[153, 158]"
c1f215f8-b182-40f9-ac90-a29102cca7d2,Dazu nimmst Du Dir selbst die Maske und atmest ein paar Züge des Gases ein.,web1,"[30, 35]"
b2b75e06-84a3-4de4-9921-84cc864fb26c,"Für diese Maske verwenden wir einen normalen Baumwollstoff, den wir doppelt nehmen.",web1,"[10, 15]"
2fb2fe9d-a204-40d1-9937-c71720ac2f86,"Eine eigene ABC-Ausrüstung (Maske, Schnorchel, Flossen) wird vorausgesetzt.",web1,"[28, 33]"
f056469f-62f6-4f35-894b-de4ba3934d5f,"Tramier Spätlese trocken Liebe Feinschmecker im Land, endlich fallen die Masken…",web1,"[73, 78]"
92f767f3-6065-4035-9fc9-806c5ff7770b,"Wir verwenden weiche, dehnbare Materialien, um Gesichtsschutz Maske herzustellen, der Sie drucklos und hautfreundlich fühlen lassen.",web1,"[62, 67]"
d2b859e6-236a-4328-93cf-d18ee919cb5d,Tragen Sie keine Masken oder Kostüme aus leicht brennbarem Material.,web1,"[17, 22]"
b5df2347-b502-41c1-8305-0b5122beb42a,"Maske auf, um sich und andere zu schützen",web1,"[0, 5]"
236298d1-098a-4c6d-a348-8fd76f2db94e,Schütz eure liebsten und auch euch selbst in dem ihr Masken tragt.,web1,"[53, 58]"
57a8b9ef-5a64-43fc-93f3-ab6901983c65,"„Tiefenreinigend: Balea Soft & Clear Anti-Pickel Peel-Off Maske mit Salizylsäure, Aktivkohle und Zink hilft bei Pickeln und Mitessern.",web1,"[58, 63]"
a7fa2d63-2f2b-4f6c-9746-0ff1a762166a,Unser Foto zeigt den stellvertretenden Vorsitzenden Nachwuchs- und Jugendarbeit Ollo Wode mit dem D-Jugendlichen Kjell Wode und dem frischgebackenen HVN-Auswahlspieler Serxho Ramazani aus der männlichen C-Jugend bei der symbolischen Übernahme der Masken für die Jugendabteilung im Rahmen der Laufchallenge auf dem Brocken.,web1,"[247, 252]"
26203a6f-e658-4ec2-917c-24b323ba5f47,"Dies würde bedeuten, dass wir uns am Dienstagmorgen mit Maske auf dem Pausenplatz in der Schweikrüti besammeln müssten.",web1,"[56, 61]"
955ea738-50d3-4edb-81b6-21be2f9211be,"Wenn wir hier in der Nachbarschaft spazieren gehen, ist Masken Tragen nicht notwendig, weil so wenig Leute unterwegs und die Strassen so breit sind.",web1,"[56, 61]"
b4ec27ff-d36f-44e2-8619-d0e383d054b3,"Ganz frisch aus der Recherche, möchte ich hier ein paar Zahlen raus tun, die bzgl. Tag der Maske und Corona ein weiterer Grund zum Feiern sein können:",web1,"[91, 96]"
69d7d2cc-6327-429a-8913-d036f284a8d4,"Bei Tieftauchausbildung im Tauchturm: Badesachen, Maske & Schnorchel*, Neoprenanzug*, Flossen*, Bleigurt* & Blei* Bei Tieftauchausbildung im See: Maske, Schnorchel, Flossen, Bleigurt & Blei*, Neoprenanzug* mit Kopfhaube*, Handschuhe* & Neoprensocken; Lanyard falls vorhanden;",web1,"[50, 55]"
418611c9-3dd9-4eb1-a4b1-5477a77e3980,Wunde der Ablehnung – Maske der Flucht Wunde des Verlassenwerdens – Maske der Abhängigkeit Wunde des Vertrauensbruchs – Maske der Kontrolle Wunde der Demütigung – Maske der Unterwürfigkeit Wunde der Ungerechtigkeit – Maske der Starrheit,web1,"[22, 27]"
621509dd-2d71-4486-893a-839c47657fb3,"Bevor es losgeht, möchten wir aber an dieser Stelle die einzelnen Masken ein wenig genauer in der Übersicht vorstellen:",web1,"[66, 71]"
c735d3ef-9dd4-427e-8239-e894bcec4ddd,"Von den Leuten, die so was gar nicht tragen können, weil Asthma usw., reden wir jetzt erst mal nicht, und dann gibt es noch Leute, die verstehen mich nicht mehr, selbst wenn ich hinter der Maske laut spreche.",web1,"[189, 194]"
93a706ac-a281-40e1-9d9d-d7bf05c4d635,"Weitere Hausmittel sind zum Beispiel die Zitrone, die du zu einer Maske verarbeiten kannst.",web1,"[66, 71]"
e953804f-c97c-4248-93d4-293240871918,Nach dem Entfernen der Maske kann die normale Hautpflege fortgesetzt werden.,web1,"[23, 28]"
b6b34ea6-d0e1-4d9d-b3aa-9c1595cb4c45,"Der Masken Mundschutz ist ein dreischichtiges Faltdesign, das gedehnt und reduziert werden kann, um den Gesichtsgrößen und -formen verschiedener Personen zu entsprechen.",web1,"[4, 9]"
292e2e7f-2f9d-42ad-a230-a0c0b3f5f79a,erkennt mich anhand meiner Maske,web1,"[27, 32]"
e2a4978a-e2ee-4413-aa62-581150832e43,Bringt Freunde und Familie mit – und für jeden eine Maske!,web1,"[52, 57]"
41f15ed3-f3aa-48ed-90b2-7d5cb9a1b44b,"Raubhauser Gust, Rauberhauptmann Klaus Ballerstaller Rothen Res, Rauberhur Gerlinde Präbst Hetzinger Jackl, ein Räuber Stefan Prager Kupplinger Severa, Großbäuerin Johanna Kellhuber Annamirl, deren Tochter Tajana Göttl Siachlerin, Dorfbewohnerin Hildegard Siegert Spreitzel, Bürgermeister Helmut Altmannshofer Bräu, Okonom und Brauereibesitzer Schore Kammermeier Häflinger, Gendamerievorsteher Renner Carl Schlucker, Dorfbewohner Max Schmölz Mesner, v. Kirche zu Keitersberg Herbert Forster Souffleuse Luise Asenkerschbaumer Licht Jürgen Kaiser Ton Andreas Haunreiter Masken und Frisuren Gitti Fassmann Spielleitung Eugen Hiebl",web1,"[568, 573]"
f8b47443-c497-443e-bea9-7b574185edd0,Bestellen Sie jetzt Ihr persönliches FT-Outfit und erhalten Sie mit jeder Bestellung eine Maske gratis.,web1,"[90, 95]"
27d2ece4-0fd8-46c3-bb26-2bd92222ff04,In einer anschließenden Transformation wird daraus auf Basis definierter Abbildungsbeschreibungen ein interner Syntaxbaum der künftigen Maske aufgebaut.,web1,"[136, 141]"
79da005d-54f9-4a86-9dec-bad6b46ef71d,"Die Kinder Mundschutz Masken sind nur für den privaten Gebrauch geeignet, ideal für den einmaligen Gebrauch zu Hause, in Schulen oder unterwegs.",web1,"[22, 27]"
ba4ef014-5ee8-4a48-a92f-142faf4df370,"Außerdem werde eindringlich an alle Bürger in der Region appelliert, in geschlossenen Räumen wieder Masken zu tragen und Veranstaltungen möglichst zu meiden.",web1,"[100, 105]"
9077a6c4-1b96-4549-9322-6aee69d8b7f7,Alle müssen Anstand halten und tragen Masken.,web1,"[38, 43]"
959d2c14-f49c-4efc-8f2c-697b72333310,Coronavirus: Diebe plündern Desinfektionsmittel und Masken im UKE in Hamburg,web1,"[52, 57]"
59b6a7db-c43b-4417-8d04-15ed3ffef238,"Die Masken sind zwar medizinisch sinnlos und helfen nicht gegen das Coronavirus, aber helfen, den Mitmenschen Gefahr zu signalisieren und weitere Zustimmung zu den „Anti-Corona-Maßnahmen“ zu erwirken.",web1,"[4, 9]"
81416414-750d-406c-b077-71b785d2e0b1,"Das alles ist genauso wie der Hersteller relativ zweitrangig, wichtig ist vor allem, dass die Maske gut passt.",web1,"[94, 99]"
671fb83e-7df0-43a6-8414-8cd0efbf8ac5,Gesundheitsministerin Maggie De Block relativierte derweil die Bedeutung von Masken:,web1,"[77, 82]"
c9f034fd-761e-4dfd-8d71-592c412d0a0f,"Wenn nun die Lockerungen auch für die Gastronomie gilt und das ist nicht mehr weit, kann man dann nicht auch – unter Berücksichtigung der Qualität, die auch für die bisherigen Masken galt – einfach nur einmal schöne und edle Masken herstellen?",web1,"[176, 181]"
29382ab5-efdb-4837-a60c-4391309aa3da,Die Maske mildert feine Linien sichtbar und lässt die Haut über Nacht jugendlich prall wirken.,web1,"[4, 9]"
5b1cf778-b25b-45de-9936-e9d6aba26565,"Die Strände an der Westseite (Kuta, Seminyak, Changu) sind klassische Surfstrände, hier braucht man ein Brett, keine Maske.",web1,"[117, 122]"
65e95311-fdd6-4c5a-8f06-43ca9b10be17,2010 zeichnete er bereits erste Entwürfe für die Maske der Hofgoischder und auch verschiedene Häser entwarf er.,web1,"[49, 54]"
d141c584-a1ac-47f1-b0b4-3f3a5109eb00,Am Tisch selbst müssen dann keine Masken mehr getragen werden.,web1,"[34, 39]"
4ea89c02-e364-480b-9aaa-927e412b1a6e,Ein Mann in einer schwarzen Maske.,web1,"[28, 33]"
fbbd1a91-638e-4f8f-ab4a-4f6ba24c70b9,"Wir verfügen auch über einlagige Masken, in den Ausführungen schwarz oder weiß, die aktuell lagernd sind und innerhalb von 2-3 Arbeitstagen nach Bestellabgabe zugestellt werden können.",web1,"[33, 38]"
ca372d71-da10-47ad-8026-42f74b5b3651,"Da ich mir die Masken immer mit Rabatt-Codes kaufe, sind sie auch nicht mehr soo teuer.",web1,"[15, 20]"
079a4c53-2fa7-452f-879a-7a1e8eb615d9,"können Sie, als Amtsarzt, die Unbedenklichkeit für das Tragen von Masken bei Schulkindern bestätigen?",web1,"[66, 71]"
14cdc618-d227-4f25-8a82-67d1cb7febe6,"Denn Ihr könnt die Maske nutzen, um den starken Roll auf Eure Items zu rekalibrieren.",web1,"[19, 24]"
79453d94-5367-4dab-bca7-a9843fc38e3b,Die Auswahl an deutschsprachigen Masken war leider eng begrenzt…,web1,"[33, 38]"
a1d038bd-17b1-4353-9130-7519811a47e2,Sowohl Schüler als auch Lehrkräfte sollen die Masken tragen.,web1,"[46, 51]"
0e7262d0-0b7c-4f79-9094-a03442b94837,Suchen Sie Ihre Brille OHNE Maske in unseren mehr…,web1,"[28, 33]"
736dadbb-387a-46a0-97cc-d0c8839ad10d,Anschließend die Maske mit lauwarmem Wasser und Shampoo wie gewohnt waschen und ausspülen.,web1,"[17, 22]"
cb1b5172-6962-419b-b8df-003fc418c84c,"90 Minuten, € 119,00 Ritual | Reinigung | Peeling | Konzentrat-Cocktail | Gesichtsmassage | Augenpflege | Spezial-Maske nach Wahl: Lifting oder Peel-off Maske | Abschlusspflege",web1,"[114, 119]"
68323ad2-1b32-4065-93c7-0ffa38688cc3,"Da gibt es Cremes, Seren, Ampullen, Masken, Roll-ons für junge Haut, für reife Haut und und und.",web1,"[36, 41]"
0a4d7bb0-8049-4fdd-a1f2-796421cb5225,"Das WIDE VIEW Design der Maske sorgt für eine sehr großes Blickfeld, die Brille ist sehr viel angenehmer zu tragen als eine Vollmaske.",web1,"[25, 30]"
f151000c-f952-482d-a605-a802cf077384,Natürlich kann man sich dann Masken selbst nähen – wenn man denn nähen kann.,web1,"[29, 34]"
cce1c2eb-80d5-4872-aad6-b0dfa633316f,Noch vor drei Jahren war das Tragen einer Maske zum Schutz vor der Umweltbelastung dort undenkbar.,web1,"[42, 47]"
7076b6ed-685d-4bb6-b6ed-2a70e6776525,"3961: war eine Maske und was hatten wir noch,",web1,"[15, 20]"
0ada35e8-8b40-4be2-bf16-901bb6768b96,"Co-Ki-Masken-Grundschulstudie: Wir planen gerade eine Studie über Wirkung der verschiedenen Masken auf Kinder bei stundenlanger Tragezeit auf pCO2, transkutan und in der Maske, Katecholaminproduktion, Atem- und Herzfrequenz.",web1,"[6, 11]"
bbc0f29d-2413-44bd-a926-ff77797396de,"Und wie Henrike schon richtig angemerkt hat, sind bei dem Gefummel mit der Maske nur Stecker tauglich.",web1,"[75, 80]"
cb1da700-35e7-466b-ad0d-47f01c4d09d1,In der Regel kannst du mit einer typischen venezianischen Maske ohnehin nichts falsch machen.,web1,"[58, 63]"
483b6025-4375-4d02-b027-a23432cc0876,„Aber bitte mit Maske“ – Icono-Seminar am 16.11.2020 Optimal zugeschnittene Weiterbildung für unsere MitarbeiterInnen.,web1,"[16, 21]"
f483b1b2-81c3-463c-965d-29b20dcdcf7b,"Dazu setzt man auf Masken aus Menschenhaut oder Herzinfarkte, wenn Spieler zu fett werden:",web1,"[19, 24]"
985d248f-89f5-469d-b05c-fef18aece633,"Trotz allen Vorsichtsmassnahmen wie Kontaktbeschränkungen, Abstand, Hygiene und Masken hat es uns erwischt - Covid 19.",web1,"[80, 85]"
300301ae-3192-4c4e-9a16-b2e32fa6de15,Außerdem kann ich dir verraten das einige unserer lustigsten Fotos mit diesen Masken entstanden sind.,web1,"[78, 83]"
9d34a8da-d5c7-483d-a33e-7bce2e79c56d,Peter: Mir geht`s nicht gut mit der Maske.,web1,"[36, 41]"
da0d4e23-a624-4c20-9c61-7e403fb7d4d6,"Aber wenn ihr Masken näht, überlegt genau, wem ihr sie verschenkt.",web1,"[14, 19]"
be6b6537-4010-4b90-9769-8b46ddea360e,"Die KN95 Maske wird in den meisten Fällen nicht nach dem FFP2 Standrad geprüft werden können, da das Design der Maske oder der Aufbau im Filtermaterial der Maske den sogenannten Paraffin-Öl-Test für besondere technische Aerosole nicht besten kann.",web1,"[9, 14]"
a9e06ea0-7ac3-49b4-9923-c11f77a1f3e4,"Zutritt zum Veranstaltungsgelände erfolgt nur mit Maske, Startnummer und geschlossenen Handschuhen",web1,"[50, 55]"
1c0af6f1-08c3-4369-b655-d47273e2516d,"Dazu kommen die hohe Verarbeitungsqualität und der in die Maske eingearbeitete flexible Metallriemen, der die Maske optimal an Ihre Nasenform anpasst und das Verrutschen der Maske verhindert.",web1,"[58, 63]"
7ad0d2a0-b464-4633-aa95-9f5fd997ded7,Die Masken schützen nicht wie die medizinische Ausstattung.,web1,"[4, 9]"
9e82a155-2fb8-4ae6-a58b-4a83a1f6e37c,Sich hinter Masken verstecken?,web1,"[12, 17]"
93ad51f9-5b70-4e31-9604-763febf3be66,"Die Masken der Kinder dieser russischen Tanzschule erfüllen zwar nicht diese Anforderungen, sind ja aber auch nur zum Ansehen gedacht.",web1,"[4, 9]"
446f4456-eb5d-4f59-bbd1-595e0e9f764d,Auch die Stadt Neuss stellt der Schule eine gewisse Anzahl von waschbaren Masken zur Verfügung.,web1,"[74, 79]"
5424a1ad-559b-426c-bfa5-9f7380734519,"Zur Eröffnung sehen wir uns hoffentlich alle ohne Masken wieder, damit die erfreuten Gesichter zu sehen sind.",web1,"[50, 55]"
5acace51-d059-4859-b7b7-6988850ffd42,Die Maske als Möglichkeit,web1,"[4, 9]"
c70f85db-d912-4560-9937-2eea94e7bd94,"Das Unternehmen gibt sich sehr transparent und zeigt die Fertigung der KN95-Masken in Bildern, aus denen man ersehen kann, dass jede Maske quasi ein Einzelstück ist.",web1,"[76, 81]"
a0476987-8ec6-408f-be30-9462e0a06db5,"Favoriten unter den Souvenirs sind außerdem regionale Leckerbissen, Masken oder Bilder.",web1,"[68, 73]"
7f9bcbc5-d747-48a3-a7cc-3123c405281c,Das Foto zeigt rechts Mariannes und links meine Maske.,web1,"[48, 53]"
282a99ae-a3f3-4829-8c68-95caec591cdc,"Mit den drei Modellen Basic, Marken und Muster hat das Unternehmen mittlerweile ein umfangreiches Sortiment an Masken aufgelegt.",web1,"[111, 116]"
fc41b633-eb78-4387-b902-d8f51e311ad6,"Betreiber dieser Masken haftbar gemacht werden können, wenn die Maske nicht den erwarteten Schutz bietet.",web1,"[17, 22]"
0fdf8d82-c496-4692-8601-b1d605740c4e,2 unterschiedliche Masken im Hinblick auf den Kundenstamm gibt es: eine Anzeigemaske und eine Maske zur Erfassung bzw. Bearbeitung.,web1,"[19, 24]"
f951a762-dc65-446f-9ece-e8b2d9ea6f7c,Info: Hier öffnet sich eine Maske mit Details zu der freigegebenen Datei oder dem freigegebenen Ordner.,web1,"[28, 33]"
79272bf5-2e13-45c0-b774-4301135b2b06,"Die Maske wird wohl so schnell nicht wieder komplett aus dem Alltag verschwinden und so ist es wichtig, sich einen guten Umgang und praktikable Artikel zurecht zu legen.",web1,"[4, 9]"
1c18332f-78a3-4b71-ac69-75371a2aaad6,"Vergegenwärtigt man sich jedoch, dass es darum geht, dass die Ausübung von Individualsport – egal ob im Yoga-, EMS- oder „klassischenm“ Fitnessstudio – in einer eins-zu-eins Situation (weiterhin) möglich sein soll, kommt man schnell zu Frage, ob die Teilnahme an Individualsport unter entsprechenden Hygienekonzepten (Ständige Desinfektion, Reinigung, Lüften, Abstand, Maske) das Risiko einer Gesundheitsgefährdung durch Infektion überhaupt nennenswert steigern kann, mithin nicht sogar für den Zweck ungeeignet ist?",web1,"[369, 374]"
0875ac5e-e5d6-4123-aa2f-2bece8482bc2,"Masken 2.0 – #Das15MinutenSpa Inspiriert von den Beautytrends aus den asiatischen Hotspots Seoul, Tokio und Kyoto lanciert The Beauty Mask Company® vier innovative Tuchmasken.",web1,"[0, 5]"
834a0dd2-f5ba-489c-b77d-51104c2dc565,"Und diese Masken dürfen auch auf keinen Fall als Schutzmasken bezeichnet werden, sonst drohen Abmahnungen.",web1,"[10, 15]"
4cc5eb00-4da2-4fd6-9a18-d513ded9cd89,"14. Sie können sich Restaurant-Essen ins Haus liefern lassen, das möglicherweise von Personen zubereitet wurde, die keine Masken oder Handschuhe trugen.",web1,"[122, 127]"
ea6645ad-0bd1-484a-b3a9-94ca90758c6a,Die Regel sagt: Trage im öffentlichen Raum eine Maske. Dr. Ines Kappstein sagt im Thieme-Verlag: Wir brauchen im öffentlichen Raum keine Masken zu tragen.,web1,"[48, 53]"
